CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y
CAT048;20;129;12:00:30:086;41,26147584;2,05552137;518,158742485568;1699,99592869635;3,167969;221,841431;1000,0;17,0;341646;IBE04KP;1015;;;;;;-179.824219;157,0;0,244;1280,0;1088;1906;164,34;182,439;No alert, no SPI, aircraft airbone;16,426507199189356;8,775149308375006
CAT048;20;129;12:00:30:406;41,21915148;1,79298392;1760,0922097005;5774,58092527377;14,847656;250,828857;420,0;57,75;E80476;TAM8115;1015;;;;;;-96.855469;248,0;0,416;2112,0;2272;2645;278,52;262,5677;No alert, no SPI, aircraft airbone;4,549671947190394;6,205547817339984
CAT048;20;129;12:00:31:141;41,56976721;1,76908637;1523,92761662044;4999,76268171299;22,066406;317,147827;6556,0;50,0;3471CA;ECHNN;;;;;;;;;;;;3334;130,02;103,623;No alert, no SPI, aircraft airbone;3,4491559620370555;27,230805024061578
CAT048;20;129;12:00:31:273;41,47949251;1,96122372;723,909293248318;2375,03056566081;12,472656;329,370117;7375,0;23,75;399A64;BSO2DN;;;;;;;;;;;;3171;106,92;290,8026;No alert, no SPI, aircraft airbone;12,119293969729464;21,834020854064924
CAT048;20;129;12:00:31:305;41,49423651;1,96221431;426,736075716093;1400,05278665239;13,214844;331,495972;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;143,22;254,7729;No alert, no SPI, aircraft airbone;12,161232641809093;22,718374526690354
CAT048;20;129;12:00:31:523;41,55187613;2,04966928;518,22957682237;1700,22832482191;15,25;351,095581;7010,0;17,0;3464CD;EAX2K;;;;;;;;;;;;591;51,92;166,2616;No alert, no SPI, aircraft airbone;16,09037725607004;26,18931024080125
CAT048;20;129;12:00:32:117;41,60037677;2,49231528;761,889296356589;2499,63687905855;25,164062;44,285889;7025,0;25,0;346515;ARK31MI;;;;;;;;;;;;3232;134,2;291,9946;No alert, no SPI, aircraft airbone;36,00474993928678;29,230463354056376
CAT048;20;129;12:00:32:172;41,46667232;2,35944098;1813,49848371372;5949,79836530731;15,335938;49,345093;1000,0;59,5;44CDC9;BEL9QH;1015;;;;;;62.050781;204,0;0,344;0,0;-32;3528;228,36;64,5557;No alert, no SPI, aircraft airbone;30,08466129012235;21,161602179887463
CAT048;20;129;12:00:32:234;41,48827649;2,45794634;998,081966035999;3274,54723744955;19,625;54,893188;1000,0;32,75;344697;VLG41XC;1015;;;;;;118.828125;210,0;0,336;-384,0;-320;3384;223,96;113,6975;No alert, no SPI, aircraft airbone;34,51668525989629;22,493725716776886
CAT048;20;129;12:00:32:344;41,39864042;2,37546103;838,105389732867;2749,68968685118;13,6875;64,484253;2031,0;27,5;06A2F4;QTR25Q;1015;;;;;;-113.027344;187,0;0,296;-704,0;-768;1364;204,6;249,9664;No alert, no SPI, aircraft airbone;30,8392581413483;17,087341453974496
CAT048;20;129;12:00:32:320;41,33814738;2,19871265;434,328406073153;1424,96200778104;4,917969;62,770386;7713,0;14,25;342397;VLG4SQ;1015;-0,176;-114,961;170,0;0;166;-117.421875;159,0;0,244;-864,0;-832;1471;169,62;245,2478;No alert, no SPI, aircraft airbone;22,87919833083612;13,405224063829445
CAT048;20;129;12:00:32:336;41,3630733;2,27222826;754,343537243083;2474,8804507286;8,5625;64,011841;2014,0;24,75;4D2265;RYR10NA;1015,2;;;;;;-115.664062;177,0;0,28;-832,0;-864;323;192,94;245,8246;No alert, no SPI, aircraft airbone;26,191941136629712;14,920669571039271
CAT048;20;129;12:00:32:516;41,34173388;2,43321548;1241,90653571859;4074,49663864698;15,1875;80,557251;4447,0;40,75;344646;VLG1HW;1015;;;;;;66.972656;221,0;0,36;-576,0;-512;1104;241,56;66,3025;No alert, no SPI, aircraft airbone;33,476138550253275;13,696020158367824
CAT048;20;129;12:00:34:016;41,13577328;1,94751075;1828,79834409058;5999,99475922614;12,15625;215,332031;4556,0;60,0;ABFA24;AAL113;1015;;;;;;-117.949219;221,0;0,372;800,0;640;1408;250,8;240,8752;No alert, no SPI, aircraft airbone;11,561053099173595;1,21989808776138
CAT048;20;129;12:00:34:063;41,25844052;2,05544642;541,019024757668;1774,99685718595;3,308594;219,776001;1000,0;17,75;341646;IBE04KP;1015;;;;;;179.824219;158,0;0,248;1088,0;992;1906;167,2;182,0544;No alert, no SPI, aircraft airbone;16,423872149680477;8,593114817764635
CAT048;20;129;12:00:34:406;41,21851836;1,78625877;1798,18636346795;5899,56174872018;15,148438;251,07605;420,0;59,0;E80476;TAM8115;1015;-0,352;-97,383;278,0;-0,031;276;-97.03125;247,0;0,416;2080,0;2208;2645;278,52;262,5677;No alert, no SPI, aircraft airbone;4,245205576985103;6,1672430457947005
CAT048;20;129;12:00:35:148;41,56965214;1,7727448;1523,93096712884;4999,77367419497;21,949219;317,449951;6556,0;50,0;3471CA;ECHNN;;;;;;;;;;;;3334;133,1;99,245;No alert, no SPI, aircraft airbone;3,613929918881998;27,224052346878945
CAT048;20;129;12:00:35:273;41,48020617;1,95876503;731,528602926061;2400,02830162394;12,566406;329,035034;7375,0;24,0;399A64;BSO2DN;;;;;;;;;;;;3171;106,7;290,3027;No alert, no SPI, aircraft airbone;12,00827659006138;21,876479464996383
CAT048;20;129;12:00:35:289;41,49339265;1,95875291;426,734310585074;1400,04699553993;13,246094;330,79834;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;144,98;253,916;No alert, no SPI, aircraft airbone;12,00531369817312;22,667287097306563
CAT048;20;129;12:00:35:508;41,55060344;2,04676095;487,748396201059;1600,22444819228;15,195312;350,562744;7010,0;16,0;3464CD;EAX2K;;;;;;;;;;;;591;72,82;127,1832;No alert, no SPI, aircraft airbone;15,959667525644788;26,112448927511068
CAT048;20;129;12:00:36:102;41,60113082;2,48880697;761,893669188023;2499,65122561883;25,085938;43,956299;7025,0;25,0;346515;ARK31MI;;;;;;;;;;;;3232;141,9;288,5284;No alert, no SPI, aircraft airbone;35,84640593218853;29,274237514790062
CAT048;20;129;12:00:36:164;41,46852263;2,36440969;1813,49555222038;5949,78874754672;15,578125;49,570312;1000,0;59,5;44CDC9;BEL9QH;1015;;;;;;61.875;204,0;0,344;32,0;0;3528;227,48;64,4458;No alert, no SPI, aircraft airbone;30,30793595185301;21,274287473373874
CAT048;20;129;12:00:36:234;41,48623927;2,46234098;990,456625395454;3249,52971486242;19,71875;55,513916;1000,0;32,5;344697;VLG41XC;1015;;;;;;127.265625;210,0;0,336;-352,0;-288;3384;223,96;122,4097;No alert, no SPI, aircraft airbone;34,71593347560953;22,37329839448135
CAT048;20;129;12:00:36:336;41,39716948;2,3709346;822,868528974243;2699,69998459985;13,464844;64,451294;2031,0;27,0;06A2F4;QTR25Q;1015;;;;;;-115.3125;186,0;0,296;-800,0;-864;1364;203,72;247,4615;No alert, no SPI, aircraft airbone;30,635552944657096;16,9975351200433
CAT048;20;129;12:00:36:313;41,33686533;2,19502457;419,089286243543;1374,96489387927;4,734375;62,677002;7713,0;13,75;342397;VLG4SQ;1015;;;;;;-116.894531;160,0;0,248;-960,0;-896;1471;169,62;245,2478;No alert, no SPI, aircraft airbone;22,712951299147672;13,327378072373886
CAT048;20;129;12:00:36:328;41,36164738;2,26796149;739,105361965485;2424,88643575084;8,351562;63,962402;2014,0;24,25;4D2265;RYR10NA;1015,2;0;-113,906;192,0;0;186;-115.488281;175,0;0,276;-1024,0;-928;323;191,62;245,9729;No alert, no SPI, aircraft airbone;25,99973384640063;14,833882677655271
CAT048;20;129;12:00:36:508;41,3433733;2,43864808;1234,28155907523;4049,48031027637;15,445312;80,343018;4447,0;40,5;344646;VLG1HW;1015;;;;;;65.566406;221,0;0,36;-672,0;-608;1104;241,56;66,8298;No alert, no SPI, aircraft airbone;33,72081951971556;13,796424858960753
CAT048;20;129;12:00:38:031;41,25535357;2,0553188;563,879327408969;1849,99785253644;3,457031;217,880859;1000,0;18,5;341646;IBE04KP;1015;-1,055;-178,77;170,0;-0,188;170;178.769531;160,0;0,252;928,0;608;1906;170,06;181,3458;No alert, no SPI, aircraft airbone;16,418866105196688;8,407974452120738
CAT048;20;129;12:00:39:141;41,56926349;1,77613288;1493,45386049524;4899,7831636672;21,828125;317,702637;6556,0;49,0;3471CA;ECHNN;;;;;;;;;;;;3334;133,32;98,7067;No alert, no SPI, aircraft airbone;3,766544204331233;27,200887528887773
CAT048;20;129;12:00:39:266;41,4808486;1,95633554;739,14787883684;2425,02592680306;12,65625;328,699951;7375,0;24,25;399A64;BSO2DN;;;;;;;;;;;;3171;106,26;288,089;No alert, no SPI, aircraft airbone;11,898591441814423;21,91467345959249
CAT048;20;129;12:00:39:281;41,49263052;1,95556717;426,732663985342;1400,04159330967;13,277344;330,161133;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;142,34;253,3612;No alert, no SPI, aircraft airbone;11,861805683303347;22,62114483922748
CAT048;20;129;12:00:39:523;41,55075898;2,05616447;487,749830663204;1600,22915443307;15,140625;352,150269;7010,0;16,0;3464CD;EAX2K;;;;;;;;;;;;591;315,92;90,0055;No alert, no SPI, aircraft airbone;16,3832652506112;26,12352325955244
CAT048;20;129;12:00:40:094;41,60151351;2,48566305;754,27735498827;2474,66331733971;25,003906;43,687134;7025,0;24,75;346515;ARK31MI;;;;;;;;;;;;3232;138,82;285,0018;No alert, no SPI, aircraft airbone;35,704671530598006;29,29589612065373
CAT048;20;129;12:00:40:164;41,47038436;2,36935852;1813,49257851951;5949,77899130994;15,820312;49,784546;1000,0;59,5;44CDC9;BEL9QH;1015;;;;;;62.050781;203,0;0,344;0,0;-32;3528;227,48;64,4458;No alert, no SPI, aircraft airbone;30,53029588930657;21,387663467780754
CAT048;20;129;12:00:40:234;41,48314259;2,46667294;982,830850069411;3224,51076614173;19,777344;56,277466;1000,0;32,25;344697;VLG41XC;1015;24,785;133,242;226,0;2,219;226;135.703125;211,0;0,336;-288,0;-320;3384;224,84;131,2097;No alert, no SPI, aircraft airbone;34,91293181429105;22,189319769738212
CAT048;20;129;12:00:40:328;41,39555284;2,36640758;800,011583225802;2624,71000271054;13,238281;64,451294;2031,0;26,25;06A2F4;QTR25Q;1015;-2,109;-113,906;202,0;-0,219;200;-116.542969;186,0;0,296;-800,0;-896;1364;202,4;246,0938;No alert, no SPI, aircraft airbone;30,431879422939744;16,89900169264195
CAT048;20;129;12:00:40:305;41,33554792;2,19117028;396,2301708702;1299,96779379779;4,542969;62,556152;7713,0;13,0;342397;VLG4SQ;1015;;;;;;-116.71875;160,0;0,248;-896,0;-864;1471;169,84;246,0004;No alert, no SPI, aircraft airbone;22,539197397068545;13,247375720241445
CAT048;20;129;12:00:40:320;41,36018344;2,26353144;716,247209358029;2349,8924943502;8,132812;63,901978;2014,0;23,5;4D2265;RYR10NA;1015,2;;;;;;-115.664062;175,0;0,276;-1024,0;-992;323;190,3;246,1267;No alert, no SPI, aircraft airbone;25,800155825857704;14,74477692381649
CAT048;20;129;12:00:40:500;41,34501937;2,4440784;1219,03650824074;3999,46373769654;15,703125;80,134277;4447,0;40,0;344646;VLG1HW;1015;;;;;;65.214844;219,0;0,356;-768,0;-896;1104;240,24;66,4233;No alert, no SPI, aircraft airbone;33,965381716640664;13,897242753292309
CAT048;20;129;12:00:42:008;41,25210695;2,05515711;579,119666390121;1899,99896627936;3,617188;216,073608;1000,0;19,0;341646;IBE04KP;1015;;;;;;178.066406;164,0;0,256;576,0;480;1906;175,12;180,6537;No alert, no SPI, aircraft airbone;16,412357378756646;8,213252852969736
CAT048;20;129;12:00:43:133;41,56863952;1,7792122;1493,45629399084;4899,79114757689;21,707031;317,905884;6556,0;49,0;3471CA;ECHNN;;;;;;;;;;;;3334;131,56;99,9426;No alert, no SPI, aircraft airbone;3,905268299481881;27,16360198942404
CAT048;20;129;12:00:43:250;41,48149899;1,95393567;739,147154779173;2425,0235512857;12,746094;328,375854;7375,0;24,25;399A64;BSO2DN;;;;;;;;;;;;3171;106,26;288,089;No alert, no SPI, aircraft airbone;11,790242823370917;21,953351895647902
CAT048;20;129;12:00:43:266;41,49200304;1,95258599;426,731136434712;1400,03658166046;13,3125;329,578857;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;137,72;253,559;No alert, no SPI, aircraft airbone;11,72749410571561;22,58311049821771
CAT048;20;129;12:00:43:516;41,54955503;2,05473446;487,748947047628;1600,22625543174;15,078125;351,870117;7010,0;16,0;3464CD;EAX2K;;;;;;;;;;;;591;67,54;129,5837;No alert, no SPI, aircraft airbone;16,319142562576257;26,051051160562512
CAT048;20;129;12:00:44:086;41,60170383;2,48251817;746,660880032927;2449,67488164723;24,914062;43,434448;7025,0;24,5;346515;ARK31MI;;;;;;;;;;;;3232;135,74;282,431;No alert, no SPI, aircraft airbone;35,563000274971266;29,30602254191309
CAT048;20;129;12:00:44:156;41,47224229;2,37441798;1813,48945696093;5949,7687499757;16,066406;50,004272;1000,0;59,5;44CDC9;BEL9QH;1015;0,879;64,336;228,0;0;228;62.050781;203,0;0,344;-32,0;-32;3528;227,48;64,4458;No alert, no SPI, aircraft airbone;30,7576347858108;21,500863316929326
CAT048;20;129;12:00:44:234;41,47987832;2,4703346;975,205671794713;3199,49377625096;19,808594;57,01355;1000,0;32,0;344697;VLG41XC;1015;;;;;;144.316406;212,0;0,34;-320,0;-352;3384;225,72;139,6692;No alert, no SPI, aircraft airbone;35,079808419689634;21,995030695291227
CAT048;20;129;12:00:44:320;41,39394417;2,36196801;784,774523043074;2574,71964618064;13,015625;64,456787;2031,0;25,75;06A2F4;QTR25Q;1015;;;;;;-117.070312;186,0;0,296;-832,0;-928;1364;202,4;245,462;No alert, no SPI, aircraft airbone;30,23214122480264;16,800987157214777
CAT048;20;129;12:00:44:313;41,35876275;2,25935739;701,008898111992;2299,89803328175;7,925781;63,858032;2014,0;23,0;4D2265;RYR10NA;1015,2;;;;;;-116.191406;173,0;0,272;-992,0;-896;323;188,54;245,8795;No alert, no SPI, aircraft airbone;25,61211877509759;14,65835012736525
CAT048;20;129;12:00:44:297;41,33426549;2,18738423;380,991003748961;1249,97052473974;4,355469;62,418823;7713,0;12,5;342397;VLG4SQ;1015;;;;;;-117.070312;160,0;0,248;-960,0;-896;1471;169,84;246,0004;No alert, no SPI, aircraft airbone;22,368509020409387;13,169496261970297
CAT048;20;129;12:00:44:492;41,3468099;2,44938283;1203,79152040742;3949,44737181349;15,957031;79,898071;4447,0;39,5;344646;VLG1HW;1015;-1,934;66,445;238,0;-0,156;238;65.390625;219,0;0,356;-704,0;-672;1104;238,92;66,5442;No alert, no SPI, aircraft airbone;34,20416736643511;14,006689584740974
CAT048;20;129;12:00:45:977;41,24883903;2,05515238;586,740053860471;1925,00023830759;3,777344;214,321289;1000,0;19,25;341646;IBE04KP;1015;;;;;;177.363281;169,0;0,264;416,0;352;1906;181,06;180,3131;No alert, no SPI, aircraft airbone;16,412956956987955;8,017283610145622
CAT048;20;129;12:00:47:133;41,56812605;1,78244215;1462,9789062161;4799,79971467003;21,585938;318,136597;6556,0;48,0;3471CA;ECHNN;;;;;;;;;;;;3334;131,56;100,1624;No alert, no SPI, aircraft airbone;4,050772417683233;27,132955353127898
CAT048;20;129;12:00:47:242;41,48216808;1,9514291;739,146377881989;2425,02100241034;12,839844;328,040771;7375,0;24,25;399A64;BSO2DN;;;;;;;;;;;;3171;110,0;287,4463;No alert, no SPI, aircraft airbone;11,677081055147918;21,99314048163559
CAT048;20;129;12:00:47:258;41,49192834;1,94954097;426,729802758433;1400,03220608198;13,378906;329,0625;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;132,88;255,2124;No alert, no SPI, aircraft airbone;11,590203501822035;22,578223209306987
CAT048;20;129;12:00:47:500;41,54848097;2,05271067;457,268053124659;1500,22331941351;15,027344;351,491089;7010,0;15,0;3464CD;EAX2K;;;;;;;;;;;;591;59,84;214,2499;No alert, no SPI, aircraft airbone;16,22823405615825;25,986259192661578
CAT048;20;129;12:00:48:078;41,60217087;2,47909131;746,664870663546;2449,68797426779;24,828125;43,132324;7025,0;24,5;346515;ARK31MI;;;;;;;;;;;;3232;137,06;281,7444;No alert, no SPI, aircraft airbone;35,40848650796789;29,33263494259455
CAT048;20;129;12:00:48:156;41,47409318;2,37947827;1813,48626764026;5949,75828632486;16,3125;50,218506;1000,0;59,5;44CDC9;BEL9QH;1015;;;;;;62.226562;204,0;0,344;-32,0;-32;3528;227,48;64,4458;No alert, no SPI, aircraft airbone;30,985001456306584;21,613654542339074
CAT048;20;129;12:00:48:234;41,47638881;2,47307609;967,581353885122;3174,47960908046;19,800781;57,716675;1000,0;31,75;344697;VLG41XC;1015;;;;;;152.753906;211,0;0,34;-320,0;-352;3384;226,38;150,6006;No alert, no SPI, aircraft airbone;35,205321517713735;21,786869131581266
CAT048;20;129;12:00:48:313;41,39227111;2,3574733;769,53743921034;2524,72921205885;12,789062;64,473267;2031,0;25,25;06A2F4;QTR25Q;1015;;;;;;-117.070312;187,0;0,296;-864,0;-928;1364;201,52;245,3412;No alert, no SPI, aircraft airbone;30,02993251380638;16,699102446371967
CAT048;20;129;12:00:48:305;41,35736066;2,25517595;678,150547976606;2224,90344382357;7,71875;63,803101;2014,0;22,25;4D2265;RYR10NA;1015,2;;;;;;-116.367188;173,0;0,272;-800,0;-896;323;187,66;245,7532;No alert, no SPI, aircraft airbone;25,42373244410606;14,573045632988094
CAT048;20;129;12:00:48:289;41,33302473;2,18367076;358,131786269136;1174,97308966323;4,171875;62,259521;7713,0;11,75;342397;VLG4SQ;1015;-0,527;-114,434;166,0;-0,062;164;-117.421875;157,0;0,24;-864,0;-704;1471;166,98;245,5829;No alert, no SPI, aircraft airbone;22,201080536069743;13,094141587882026
CAT048;20;129;12:00:48:477;41,34863382;2,45467323;1188,54647847079;3899,4308284261;16,210938;79,661865;4447,0;39,0;344646;VLG1HW;1015;;;;;;64.863281;218,0;0,352;-704,0;-704;1104;236,94;65,8136;No alert, no SPI, aircraft airbone;34,44228840408708;14,118147802681609
CAT048;20;129;12:00:49:953;41,24542017;2,0551116;594,360481591895;1950,00164242595;3,949219;212,662354;1000,0;19,5;341646;IBE04KP;1015;;;;;;176.835938;174,0;0,272;512,0;480;1906;186,12;179,6869;No alert, no SPI, aircraft airbone;16,41196241654192;7,812256301532981
CAT048;20;129;12:00:51:125;41,56758927;1,78567083;1462,98147405591;4799,80813934159;21,464844;318,36731;6556,0;48,0;3471CA;ECHNN;;;;;;;;;;;;3334;131,56;100,5249;No alert, no SPI, aircraft airbone;4,1962231145354645;27,100916093341894
CAT048;20;129;12:00:51:234;41,48275655;1,94876628;731,525482353754;2400,01806352549;12,933594;327,672729;7375,0;24,0;399A64;BSO2DN;;;;;;;;;;;;3171;112,2;287,6276;No alert, no SPI, aircraft airbone;11,556889312466442;22,02807672621302
CAT048;20;129;12:00:51:242;41,49282212;1,94732089;426,729236798361;1400,03034925753;13,476562;328,815308;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;108,24;292,3956;No alert, no SPI, aircraft airbone;11,489940404952174;22,631530352442727
CAT048;20;129;12:00:51:508;41,54841307;2,06026407;457,26898689568;1500,22638296682;14,976562;352,776489;7010,0;15,0;3464CD;EAX2K;;;;;;;;;;;;591;71,06;125,2551;No alert, no SPI, aircraft airbone;16,568549444498945;25,983609406246078
CAT048;20;129;12:00:52:063;41,60262647;2,47553347;739,04895871412;2424,70138570763;24,738281;42,819214;7025,0;24,25;346515;ARK31MI;;;;;;;;;;;;3232;138,82;281,283;No alert, no SPI, aircraft airbone;35,2480850973512;29,358514293187813
CAT048;20;129;12:00:52:148;41,47587621;2,38449372;1813,48302200623;5949,74763791891;16,554688;50,432739;1000,0;59,5;44CDC9;BEL9QH;1015;;;;;;62.402344;204,0;0,344;0,0;-32;3528;227,92;64,7809;No alert, no SPI, aircraft airbone;31,210365128988734;21,722373388641778
CAT048;20;129;12:00:52:234;41,4724627;2,47518037;959,957539502531;3149,46709390148;19,757812;58,441772;1000,0;31,5;344697;VLG41XC;1015;;;;;;161.191406;211,0;0,336;-320,0;-384;3384;227,04;157,1649;No alert, no SPI, aircraft airbone;35,30234222075321;21,55227047523752
CAT048;20;129;12:00:52:305;41,39068313;2,35302421;746,680290429853;2449,73856405388;12,566406;64,473267;2031,0;24,5;06A2F4;QTR25Q;1015;;;;;;-116.894531;187,0;0,296;-832,0;-928;1364;201,52;245,3412;No alert, no SPI, aircraft airbone;29,829735011782624;16,602345988035122
CAT048;20;129;12:00:52:297;41,35596178;2,25098755;662,912156318314;2174,90871893538;7,511719;63,742676;2014,0;21,75;4D2265;RYR10NA;1015,2;-0,352;-114,434;186,0;-0,031;184;-116.367188;173,0;0,272;-960,0;-896;323;186,78;245,6268;No alert, no SPI, aircraft airbone;25,23502230921703;14,487940693811494
CAT048;20;129;12:00:52:281;41,33171981;2,17989906;342,892541495152;1124,97556583895;3,984375;62,116699;7713,0;11,25;342397;VLG4SQ;1015;;;;;;-117.246094;153,0;0,236;-864,0;-864;1471;163,9;245,4675;No alert, no SPI, aircraft airbone;22,031035117526205;13,01493179412757
CAT048;20;129;12:00:52:469;41,3504652;2,45995562;1173,30137429852;3849,41408085356;16,464844;79,431152;4447,0;38,5;344646;VLG1HW;1015;;;;;;64.335938;217,0;0,352;-800,0;-704;1104;235,62;65,3906;No alert, no SPI, aircraft airbone;34,68003022571155;14,230064709311945
CAT048;20;129;12:00:53:930;41,24194753;2,0551652;609,60095713567;2000,00320420899;4,125;211,069336;1000,0;20,0;341646;IBE04KP;1015;-1,582;178,945;192,0;-0,188;188;176.308594;178,0;0,28;640,0;608;1906;191,18;178,797;No alert, no SPI, aircraft airbone;16,415252970796754;7,604021868553928
CAT048;20;129;12:00:55:125;41,56707132;1,78878744;1432,50392560475;4699,81617928107;21,347656;318,592529;6556,0;47,0;3471CA;ECHNN;;;;;;;;;;;;3334;131,34;100,8765;No alert, no SPI, aircraft airbone;4,336627353727652;27,070005933322605
CAT048;20;129;12:00:55:219;41,48340551;1,94625015;723,904657993466;2375,01535813128;13,027344;327,34314;7375,0;23,75;399A64;BSO2DN;;;;;;;;;;;;3171;113,52;287,9517;No alert, no SPI, aircraft airbone;11,443304471810995;22,06666356197335
CAT048;20;129;12:00:55:234;41,49431143;1,94557602;426,7291372912;1400,03002279046;13,59375;328,727417;7365,0;14,0;343610;ECJVS;;;;;;;;;;;;1026;105,16;305,4858;No alert, no SPI, aircraft airbone;11,411003567300805;22,720616979747962
