CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y;z
CAT048;20;129;05:33:22:891;41,61700949;1,99392445;655,419620299712;2150,32690706411;19,589844;345,613403;7000,0;21,5;34525A;MEECMMP;;;;;;;;;;;;3618;116,16;308,3478;No alert, no SPI, aircraft airbone;25122,653808316223;55718,724453598705;655,419620299712
CAT048;20;129;05:33:24:469;41,17699312;2,31137685;1310,59587964974;4299,85538579006;12,054688;127,990723;6376,0;43,0;345218;AEA14ZJ;1014,0;;;;;;13,535156;224,0;0,364;-1184,0;-1120,0;715;241,34;15,8752;No alert, no SPI, aircraft airbone;51929,37067349511;6990,316916092465;1310,59587964974
CAT048;20;129;05:33:25:383;41,28861133;2,09269302;4,72776591777802e-05;0,0001551104353368;0,839844;210,2948;1000,0;0,0;345084;VLG56ND;1014,0;;;;;;-113,378906;126,0;0,192;-32,0;32,0;873;123,2;245,517;No alert, no SPI, aircraft airbone;33522,81638499989;19279,05310148992;4,72776591777802e-05
CAT048;20;129;05:33:25:359;41,24256846;2,06019024;617,221504454501;2025,00500067451;3,980469;208,531494;254,0;20,25;34744C;VLG55PB;1014,0;1,406;-177,363;206.0;0,125;204,0;-176,835938;194,0;0,304;1472,0;1440,0;1138;206,36;182,774;No alert, no SPI, aircraft airbone;30821,75486666555;14153,56488121002;617,221504454501
CAT048;20;129;05:33:26:875;41,6179553;1,99017837;663,039147404954;2175,32535637207;19,6875;345,179443;7000,0;21,75;34525A;MEECMMP;;;;;;;;;;;;3618;136,4;297,1527;No alert, no SPI, aircraft airbone;24810,06814998256;55822,694680195775;663,039147404954
CAT048;20;129;05:33:28:445;41,18124832;2,31278628;1287,73381254729;4224,84860155765;11,949219;126,837158;6376,0;42,25;345218;AEA14ZJ;1014,0;;;;;;9,316406;221,0;0,36;-1152,0;-928,0;715;239,58;13,277;No alert, no SPI, aircraft airbone;52044,2687699298;7463,725744364183;1287,73381254729
CAT048;20;129;05:33:29:336;41,23865267;2,05988251;647,702024552971;2125,00671023437;4,195312;207,163696;254,0;21,25;34744C;VLG55PB;1014,0;;;;;;-176,660156;196,0;0,308;1440,0;1440,0;1138;209,44;183,0103;No alert, no SPI, aircraft airbone;30797,794524635054;13718,574752744289;647,702024552971
CAT048;20;129;05:33:29:430;41,28759953;2,08968179;-1,55344605445862e-05;-5,09660795331e-05;0,964844;215,46936;1000,0;0,0;345084;VLG56ND;1014,0;-0,527;-114,434;142.0;-0,031;142,0;-112,851562;139,0;0,208;128,0;32,0;873;141,9;245,4181;No alert, no SPI, aircraft airbone;33271,08780089694;19165,527093377055;-1,55344605445862e-05
CAT048;20;129;05:33:30:875;41,61939836;1,98931808;678,279931940138;2225,32793190648;19,78125;345,135498;7000,0;22,25;34525A;MEECMMP;;;;;;;;;;;;3618;114,4;306,4691;No alert, no SPI, aircraft airbone;24737,817567180155;55982,72632906711;678,279931940138
CAT048;20;129;05:33:32:430;41,18565608;2,31367513;1264,87205515523;4149,84283343547;11,824219;125,69458;6376,0;41,5;345218;AEA14ZJ;1014,0;-22,324;7,207;236.0;-1,906;240,0;2,109375;220,0;0,356;-1248,0;-928,0;715;236,06;7,3004;No alert, no SPI, aircraft airbone;52115,35488112316;7953,76788166903;1264,87205515523
CAT048;20;129;05:33:33:320;41,23469692;2,05959448;678,182589455508;2225,00856678921;4,414062;205,905762;254,0;22,25;34744C;VLG55PB;1014,0;;;;;;-177,011719;202,0;0,316;1472,0;1536,0;1138;213,4;183,2245;No alert, no SPI, aircraft airbone;30775,501319315274;13279,154118907694;678,182589455508
CAT048;20;129;05:33:33:477;41,28638332;2,08625932;-0,0001129955053329;-0,0003707201737165;1,117188;219,770508;1000,0;-0,5;345084;VLG56ND;1014,0;;;;;;-112,324219;147,0;0,22;-416,0;224,0;873;151,8;245,462;No alert, no SPI, aircraft airbone;32985,00477871754;19029,15216749661;-0,0001129955053329
CAT048;20;129;05:33:34:867;41,62088707;1,98835049;693,520718330517;2275,33051352749;19,878906;345,080566;7000,0;22,75;34525A;MEECMMP;;;;;;;;;;;;3618;104,5;313,3026;No alert, no SPI, aircraft airbone;24656,61023930332;56147,79847635348;693,520718330517
CAT048;20;129;05:33:36:414;41,19003132;2,31387375;1249,63076675124;4099,83860478815;11,679688;124,623413;6376,0;41,0;345218;AEA14ZJ;1014,0;;;;;;-5,449219;218,0;0,356;-864,0;-992,0;715;233,2;358,7695;No alert, no SPI, aircraft airbone;52128,55141937442;8439,786098344779;1249,63076675124
CAT048;20;129;05:33:37:305;41,23071681;2,05928861;716,283193216659;2350,01055163294;4,636719;204,768677;254,0;23,5;34744C;VLG55PB;1014,0;;;;;;-176,308594;204,0;0,32;2016,0;1984,0;1138;217,36;182,9004;No alert, no SPI, aircraft airbone;30751,720672262127;12837,022214117611;716,283193216659
CAT048;20;129;05:33:37:508;41,28512411;2,08267095;15,2397522861138;49,9991888903736;1,28125;223,192749;1000,0;0,5;345084;VLG56ND;1014,0;;;;;;-111,445312;158,0;0,24;1824,0;1472,0;873;161,92;244,3799;No alert, no SPI, aircraft airbone;32685,03454715263;18887,95063635888;15,2397522861138
CAT048;20;129;05:33:40:398;41,19425025;2,31320648;1226,7700839527;4024,83636223536;11,511719;123,673096;6376,0;40,25;345218;AEA14ZJ;1014,0;;;;;;-11,425781;215,0;0,348;-1408,0;-1120,0;715;232,1;352,5677;No alert, no SPI, aircraft airbone;52069,232908391954;8907,927234408668;1226,7700839527
CAT048;20;129;05:33:41:289;41,2266803;2,05902865;754,383849911392;2475,01271014329;4,863281;203,69751;254,0;24,75;34744C;VLG55PB;1014,0;-1,758;-177,188;220.0;-0,188;216,0;-176,660156;204,0;0,32;2016,0;2048,0;1138;219,34;182,8729;No alert, no SPI, aircraft airbone;30731,812591434016;12388,643267374106;754,383849911392
CAT048;20;129;05:33:41:531;41,2836913;2,07917843;45,7195979375392;149,998685697396;1,453125;225,41748;1000,0;1,5;345084;VLG56ND;1014,0;;;;;;-111,796875;157,0;0,24;1696,0;2048,0;873;162,36;243,2758;No alert, no SPI, aircraft airbone;32393,167813570333;18727,517325663044;45,7195979375392
CAT048;20;129;05:33:44:383;41,19840621;2,31209117;1203,90972529072;3949,83518312282;11,332031;122,766724;6376,0;39,5;345218;AEA14ZJ;1014,0;;;;;;-13,183594;215,0;0,348;-1152,0;-1088,0;715;230,34;348,9807;No alert, no SPI, aircraft airbone;51972,388915106894;9368,808364531855;1203,90972529072
CAT048;20;129;05:33:45:273;41,2225935;2,05879214;792,484557407908;2600,01503532616;5,09375;202,697754;254,0;26,0;34744C;VLG55PB;1014,0;;;;;;-177,1875;205,0;0,324;1568,0;1472,0;1138;221,32;182,3291;No alert, no SPI, aircraft airbone;30713,89157144111;11934,687896790692;792,484557407908
CAT048;20;129;05:33:45:547;41,2823906;2,07546881;91,4393917806447;299,99801412961;1,628906;227,609253;1000,0;3,0;345084;VLG56ND;1014,0;1,582;-116,543;162.0;0,25;160,0;-111,621094;156,0;0,236;2336,0;2240,0;873;162,36;243,2758;No alert, no SPI, aircraft airbone;32083,035814577514;18581,687726184926;91,4393917806447
CAT048;20;129;05:33:46:844;41,62498925;1,98301452;724,002010429278;2375,33475589679;20,179688;344,602661;7000,0;23,75;34525A;MEECMMP;;;;;;;;;;;;3618;114,4;306,4691;No alert, no SPI, aircraft airbone;24210,371902933624;56601,91516065567;724,002010429278
CAT048;20;129;05:33:48:367;41,20251483;2,31106418;1181,0493628718;3874,8339916843;11,160156;121,832886;6376,0;38,75;345218;AEA14ZJ;1014,0;3,516;-11,074;228.0;0,312;234,0;-12,304688;215,0;0,348;-1120,0;-1088,0;715;229,46;348,9313;No alert, no SPI, aircraft airbone;51883,00191876137;9824,486278191413;1181,0493628718
CAT048;20;129;05:33:49:258;41,21844242;2,0585797;815,345320045017;2675,01753981649;5,328125;201,758423;254,0;26,75;34744C;VLG55PB;1014,0;;;;;;-177,714844;211,0;0,332;928,0;608,0;1138;226,38;181,7688;No alert, no SPI, aircraft airbone;30698,016736867154;11473,602618421599;815,345320045017
CAT048;20;129;05:33:49:563;41,2810884;2,07193889;137,159166034311;449,997278292009;1,800781;229,202271;1000,0;4,5;345084;VLG56ND;1014,0;;;;;;-111,269531;155,0;0,236;2496,0;2368,0;873;162,36;244,0613;No alert, no SPI, aircraft airbone;31787,94686876817;18435,770462749362;137,159166034311
CAT048;20;129;05:33:50:836;41,62631411;1,98095664;739,242304497398;2425,33572228724;20,28125;344,4104;7000,0;24,25;34525A;MEECMMP;;;;;;;;;;;;3618;114,4;306,4691;No alert, no SPI, aircraft airbone;24038,38477213728;56748,492031649526;739,242304497398
CAT048;20;129;05:33:52:352;41,20661209;2,31005015;1158,18903259002;3799,83290568263;10,992188;120,871582;6376,0;38,0;345218;AEA14ZJ;1014,0;;;;;;-11,074219;214,0;0,344;-1088,0;-1088,0;715;227,7;349,8706;No alert, no SPI, aircraft airbone;51794,721468909134;10278,91168795792;1158,18903259002
CAT048;20;129;05:33:53:234;41,21414651;2,05842601;822,966160622425;2700,02029841648;5,570312;200,841064;254,0;27,0;34744C;VLG55PB;1014,0;;;;;;-177,890625;218,0;0,344;544,0;544,0;1138;234,3;181,2195;No alert, no SPI, aircraft airbone;30687,134352307225;10996,453953983666;822,966160622425
CAT048;20;129;05:33:53:570;41,27971883;2,06829737;182,878901585937;599,996415479204;1,980469;230,52063;1000,0;6,0;345084;VLG56ND;1014,0;;;;;;-116,71875;155,0;0,24;2496,0;2432,0;873;163,9;241,5564;No alert, no SPI, aircraft airbone;31483,52884092097;18282,34276522047;182,878901585937
CAT048;20;129;05:33:54:828;41,62759652;1,97871845;754,482495911419;2475,33635188602;20,382812;344,196167;7000,0;24,75;34525A;MEECMMP;;;;;;;;;;;;3618;112,86;307,0679;No alert, no SPI, aircraft airbone;23851,39432636691;56890,30856614035;754,482495911419
CAT048;20;129;05:33:56:336;41,21066506;2,30912041;1135,32869925722;3724,83180967107;10,832031;119,882812;6376,0;37,25;345218;AEA14ZJ;1014,0;;;;;;-10,546875;213,0;0,344;-1088,0;-1024,0;715;227,04;350,8649;No alert, no SPI, aircraft airbone;51713,55538519785;10728,469817026114;1135,32869925722
CAT048;20;129;05:33:57:227;41,20967825;2,05826809;845,82708180882;2775,02332308165;5,824219;199,967651;254,0;27,75;34744C;VLG55PB;1014,0;10,02;-178,242;242.0;0,844;240,0;-176,308594;224,0;0,356;1184,0;1344,0;1138;241,34;181,6589;No alert, no SPI, aircraft airbone;30675,975582352436;10500,16341105391;845,82708180882
CAT048;20;129;05:33:57:570;41,27821599;2,06483162;236,21862958651;774,995528692607;2,160156;231,322632;1000,0;7,75;345084;VLG56ND;1014,0;;;;;;-125,332031;157,0;0,24;2432,0;2304,0;873;165,0;234,3768;No alert, no SPI, aircraft airbone;31193,88730702363;18114,19002163176;236,21862958651
CAT048;20;129;05:33:58:820;41,62882639;1,97657362;769,722670281306;2525,33692556572;20,480469;343,99292;7000,0;25,25;34525A;MEECMMP;;;;;;;;;;;;3618;111,32;307,6941;No alert, no SPI, aircraft airbone;23672,21021548353;57026,31994322951;769,722670281306
CAT048;20;129;05:34:00:320;41,21476792;2,308335;1120,08830795623;3674,83052427513;10,679688;118,833618;6376,0;36,75;345218;AEA14ZJ;1014,0;;;;;;-10,371094;212,0;0,344;-1152,0;-1024,0;715;225,94;351,0791;No alert, no SPI, aircraft airbone;51644,462979993405;11183,655410556345;1120,08830795623
CAT048;20;129;05:34:01:211;41,2051164;2,05804463;876,30806361232;2875,02654742184;6,085938;199,176636;254,0;28,75;34744C;VLG55PB;1014,0;;;;;;-176,484375;227,0;0,36;1504,0;1600,0;1138;245,52;183,2684;No alert, no SPI, aircraft airbone;30659,361356680805;9993,456340710833;876,30806361232
CAT048;20;129;05:34:01:555;41,27579872;2,06212712;281,938468657434;924,995005510056;2,347656;230,427246;1000,0;9,25;345084;VLG56ND;1014,0;;;;;;-137,285156;162,0;0,248;1952,0;2176,0;873;165,66;226,4667;No alert, no SPI, aircraft airbone;30968,443328120244;17844,763804240563;281,938468657434
CAT048;20;129;05:34:02:813;41,63013906;1,97451744;784,962929815985;2575,33777865748;20,582031;343,806152;7000,0;25,75;34525A;MEECMMP;;;;;;;;;;;;3618;110,44;308,0072;No alert, no SPI, aircraft airbone;23500,39017687033;57171,556263231265;784,962929815985
CAT048;20;129;05:34:04:305;41,21893618;2,30741151;1097,22802294977;3599,82958681452;10,523438;117,751465;6376,0;36,0;345218;AEA14ZJ;1014,0;0,527;-8,789;224.0;-0,062;230,0;-10,371094;212,0;0,34;-1056,0;-1088,0;715;224,84;351,2878;No alert, no SPI, aircraft airbone;51563,74881205432;11646,023307922504;1097,22802294977
CAT048;20;129;05:34:05:195;41,20053213;2,05771109;906,789086465724;2975,02990644021;6,351562;198,48999;254,0;29,75;34744C;VLG55PB;1014,0;;;;;;-177,890625;231,0;0,368;1664,0;1792,0;1138;250,36;182,2852;No alert, no SPI, aircraft airbone;30633,521434784503;9484,221098232852;906,789086465724
CAT048;20;129;05:34:05:539;41,27335865;2,05968488;320,038333875127;1049,99456731087;2,527344;229,465942;1000,0;10,5;345084;VLG56ND;1014,0;;;;;;;;;;;873;170,5;212,2888;No alert, no SPI, aircraft airbone;30764,96729935885;17572,90530352936;320,038333875127
CAT048;20;129;05:34:06:805;41,63143722;1,97272716;807,82326742541;2650,33888869998;20,679688;343,652344;7000,0;26,5;34525A;MEECMMP;;;;;;;;;;;;3618;109,56;309,0674;No alert, no SPI, aircraft airbone;23350,73922382416;57315,25669364923;807,82326742541
CAT048;20;129;05:34:08:281;41,22295887;2,30668217;1074,36769076809;3524,82849457959;10,382812;116,658325;6376,0;35,25;345218;AEA14ZJ;1014,0;;;;;;-10,371094;211,0;0,34;-1152,0;-1152,0;715;224,84;351,2878;No alert, no SPI, aircraft airbone;51499,43791127985;12092,340655984366;1074,36769076809
CAT048;20;129;05:34:09:180;41,19593545;2,05753455;952,510182216764;3125,03350622405;6,617188;197,797852;254,0;31,25;34744C;VLG55PB;1014,0;;;;;;-178,417969;234,0;0,372;2592,0;2752,0;1138;253,22;181,582;No alert, no SPI, aircraft airbone;30620,852998231057;8973,663377985553;952,510182216764
CAT048;20;129;05:34:09:523;41,27070734;2,05761851;350,518258738332;1149,99432399907;2,703125;228,191528;1000,0;11,5;345084;VLG56ND;1014,0;-25,84;-159,609;174.0;-3;176,0;-160,136719;169,0;0,26;1824,0;1760,0;873;173,36;203,4558;No alert, no SPI, aircraft airbone;30593,068631599057;17277,724661788256;350,518258738332
CAT048;20;129;05:34:10:797;41,63278648;1,97085818;815,443609730341;2675,34001254769;20,78125;343,493042;7000,0;26,75;34525A;MEECMMP;;;;;;;;;;;;3618;110,88;309,8694;No alert, no SPI, aircraft airbone;23194,518377642187;57464,61479036233;815,443609730341
CAT048;20;129;05:34:12:266;41,22707647;2,30582224;1051,50745469518;3449,82771766213;10,238281;115,52124;6376,0;34,5;345218;AEA14ZJ;1014,0;;;;;;-10,546875;211,0;0,34;-1184,0;-1216,0;715;223,74;351,2494;No alert, no SPI, aircraft airbone;51424,11074369943;12549,122170109276;1051,50745469518
CAT048;20;129;05:34:13:172;41,19115096;2,05739905;1013,47138245311;3325,03745040745;6,894531;197,116699;254,0;33,25;34744C;VLG55PB;1014,0;0,527;-178,594;254.0;0,031;252,0;-178,242188;234,0;0,376;2976,0;3136,0;1138;253,22;181,3568;No alert, no SPI, aircraft airbone;30611,712421322703;8442,262874854548;1013,47138245311
CAT048;20;129;05:34:13:492;41,26767317;2,05643375;388,618333042599;1274,99457177948;2,867188;226,192017;1000,0;12,75;345084;VLG56ND;1014,0;;;;;;-166,640625;172,0;0,268;1952,0;1920,0;873;176,88;193,4033;No alert, no SPI, aircraft airbone;30495,206660249703;16940,336888231912;388,618333042599
CAT048;20;129;05:34:14:789;41,634098;1,96852647;815,443743243814;2675,34045058403;20,886719;343,278809;7000,0;26,75;34525A;MEECMMP;;;;;;;;;;;;3618;111,76;309,2871;No alert, no SPI, aircraft airbone;22999,76038527934;57609,661711083776;815,443743243814
CAT048;20;129;05:34:16:250;41,23120896;2,30487611;1021,02730405703;3349,82722024247;10,09375;114,356689;6376,0;33,5;345218;AEA14ZJ;1014,0;;;;;;-10,546875;211,0;0,34;-1280,0;-1376,0;715;223,96;350,9967;No alert, no SPI, aircraft airbone;51341,55408076514;13007,507569293386;1021,02730405703
CAT048;20;129;05:34:17:164;41,18651879;2,05723763;1066,81259278301;3500,04142690622;7,164062;196,517944;254,0;35,0;34744C;VLG55PB;1014,0;;;;;;-177,539062;234,0;0,376;2688,0;2432,0;1138;254,32;181,8018;No alert, no SPI, aircraft airbone;30600,32473781651;7927,7699846040405;1066,81259278301
CAT048;20;129;05:34:17:469;41,26437138;2,05558956;426,718493108638;1399,99510093054;3,035156;223,989258;1000,0;14,0;345084;VLG56ND;1014,0;;;;;;-167,167969;176,0;0,272;1824,0;1728,0;873;181,06;190,1898;No alert, no SPI, aircraft airbone;30425,998468629194;16573,348125956887;426,718493108638
CAT048;20;129;05:34:20:234;41,23527856;2,30406767;998,167122188024;3274,82662115936;9,960938;113,164673;6376,0;32,75;345218;AEA14ZJ;1014,0;-0,176;-9,141;224.0;-0,062;228,0;-10,722656;211,0;0,34;-1600,0;-1248,0;715;225,06;350,788;No alert, no SPI, aircraft airbone;51270,599281742296;13458,990912039095;998,167122188024
CAT048;20;129;05:34:21:148;41,1817225;2,0568982;1104,91387800593;3625,04564751697;7,445312;196,001587;254,0;36,25;34744C;VLG55PB;1014,0;;;;;;-172,617188;237,0;0,384;1568,0;1472,0;1138;258,06;184,4495;No alert, no SPI, aircraft airbone;30574,07599676637;7394,98834240581;1104,91387800593
CAT048;20;129;05:34:21:438;41,26104317;2,0549177;464,818702545017;1524,99579205779;3,203125;221,896362;1000,0;15,25;345084;VLG56ND;1014,0;;;;;;-168,046875;180,0;0,28;1792,0;1696,0;873;184,36;189,0527;No alert, no SPI, aircraft airbone;30371,236965249547;16203,486246481525;464,818702545017
CAT048;20;129;05:34:24:211;41,23936495;2,3031627;975,307030515745;3199,82631799728;9,828125;111,94519;6376,0;32,0;345218;AEA14ZJ;1014,0;;;;;;-10,898438;212,0;0,34;-1216,0;-1120,0;715;225,06;350,788;No alert, no SPI, aircraft airbone;51191,54760646332;13912,283127681321;975,307030515745
CAT048;20;129;05:34:25:148;41,17692906;2,05594786;1143,01513766684;3750,04978426286;7,734375;195,721436;254,0;37,5;34744C;VLG55PB;1014,0;;;;;;-165,9375;240,0;0,388;1568,0;1504,0;1138;262,46;190,3217;No alert, no SPI, aircraft airbone;30496,560512730466;6862,309653005562;1143,01513766684
CAT048;20;129;05:34:25:414;41,25757807;2,05418002;495,298941931687;1624,99658064716;3,382812;219,962769;1000,0;16,25;345084;VLG56ND;1014,0;-0,176;-171,035;188.0;0,031;190,0;-168,046875;182,0;0,284;1664,0;1568,0;873;190,52;189,0637;No alert, no SPI, aircraft airbone;30311,016895923873;15818,399274203048;495,298941931687
CAT048;20;129;05:34:28:195;41,24348473;2,30225888;952,446971002035;3124,82612034232;9,699219;110,681763;6376,0;31,25;345218;AEA14ZJ;1014,0;;;;;;-11,25;212,0;0,34;-1120,0;-1216,0;715;225,5;350,2826;No alert, no SPI, aircraft airbone;51112,57564797802;14369,285407692361;952,446971002035
CAT048;20;129;05:34:29:141;41,17230904;2,0538433;1173,49624058697;3850,05340596737;8,027344;195,842285;254,0;38,5;34744C;VLG55PB;1014,0;19,336;-162,949;266.0;1,5;264,0;-159,082031;243,0;0,396;1600,0;1664,0;1138;265,98;197,0673;No alert, no SPI, aircraft airbone;30322,096432134837;6348,48923271435;1173,49624058697
CAT048;20;129;05:34:29:383;41,25413158;2,05354593;533,399220468476;1749,9974984818;3,5625;218,17749;1000,0;17,5;345084;VLG56ND;1014,0;;;;;;-167,695312;186,0;0,292;1568,0;1504,0;873;194,7;189,1681;No alert, no SPI, aircraft airbone;30259,463520480087;15435,415898724546;533,399220468476
CAT048;20;129;05:34:32:172;41,24759437;2,30132844;929,586965761147;3049,8261007478;9,574219;109,390869;6376,0;30,5;345218;AEA14ZJ;1014,0;;;;;;-11,074219;213,0;0,34;-1088,0;-960,0;715;225,5;350,2826;No alert, no SPI, aircraft airbone;51031,389676563755;14825,147122361906;929,586965761147
CAT048;20;129;05:34:33:141;41,16768093;2,05117789;1211,59730400238;3975,05689886317;8,328125;196,122437;254,0;39,75;34744C;VLG55PB;1014,0;;;;;;-155,742188;245,0;0,4;2208,0;2208,0;1138;269,5;202,9449;No alert, no SPI, aircraft airbone;30100,54375413211;5833,581021811679;1211,59730400238
CAT048;20;129;05:34:33:203;41,28968896;2,09601489;7,62009052466601;25,0002977969452;0,714844;202,483521;6322,0;0,25;345314;VLG1PT;1014,0;;;;;;-114,082031;107,0;0,16;0,0;64,0;1849;96,58;245,5554;No alert, no SPI, aircraft airbone;33800,52407416221;19400,01955797973;7,62009052466601
CAT048;20;129;05:34:33:359;41,25056743;2,05279026;563,879522982053;1849,99849418044;3,753906;216,567993;1000,0;18,5;345084;VLG56ND;1014,0;;;;;;-167,871094;190,0;0,296;1600,0;1504,0;873;197,78;189,3164;No alert, no SPI, aircraft airbone;30197,768475069355;15039,323807087985;563,879522982053
CAT048;20;129;05:34:34:758;41,64209287;1,95683643;746,865352786146;2450,3457240349;21,5;342,306519;7000,0;24,5;34525A;MEECMMP;;;;;;;;;;;;1136;8,8;182,7466;No alert, no SPI, aircraft airbone;22022,978231136483;58494,60298550676;746,865352786146
CAT048;20;129;05:34:36:156;41,25165945;2,30044449;906,726977054961;2974,826135401;9,457031;108,078003;6376,0;29,75;345218;AEA14ZJ;1014,0;0,176;-9,668;224.0;0,031;226,0;-11,25;211,0;0,336;-928,0;-768,0;715;224,4;350,2386;No alert, no SPI, aircraft airbone;50954,14440254942;15276,08853724332;906,726977054961
CAT048;20;129;05:34:37:133;41,1631995;2,04819904;1257,31830274127;4125,06018036568;8,625;196,490479;254,0;41,25;34744C;VLG55PB;1014,0;;;;;;-154,863281;247,0;0,404;2304,0;2368,0;1138;271,7;205,5267;No alert, no SPI, aircraft airbone;29852,5867001533;5334,8623619672635;1257,31830274127
CAT048;20;129;05:34:37:273;41,28877671;2,09335407;7,62005953770131;25,000196133672;0,816406;208,833618;6322,0;0,25;345314;VLG1PT;1014,0;-0,352;-114,609;114.0;1,219;128,0;-114,257812;125,0;0,188;-64,0;64,0;1849;114,62;245,2203;No alert, no SPI, aircraft airbone;33578,10575848393;19297,67507640137;7,62005953770131
CAT048;20;129;05:34:37:344;41,24680914;2,05190101;594,359859719872;1949,99960216335;3,960938;215,090332;1000,0;19,5;345084;VLG56ND;1014,0;;;;;;-168,574219;192,0;0,3;1440,0;1408,0;873;203,06;189,646;No alert, no SPI, aircraft airbone;30124,958853642427;14621,625379446217;594,359859719872
CAT048;20;129;05:34:38:750;41,64326127;1,95207663;739,244289565831;2425,34223497916;21,632812;341,82312;7000,0;24,25;34525A;MEECMMP;;;;;;;;;;;;1136;149,6;280,6567;No alert, no SPI, aircraft airbone;21626,027020582034;58623,17695288575;739,244289565831
CAT048;20;129;05:34:40:133;41,25573806;2,29944356;891,487089424394;2924,82650246713;9,339844;106,737671;6376,0;29,25;345218;AEA14ZJ;1014,0;;;;;;-12,832031;209,0;0,332;-704,0;-704,0;715;223,08;349,3927;No alert, no SPI, aircraft airbone;50867,09353085722;15728,465302486864;891,487089424394
CAT048;20;129;05:34:41:133;41,15867913;2,0451174;1303,03932099883;4275,06352590579;8,925781;196,858521;254,0;42,75;34744C;VLG55PB;1014,0;;;;;;-154,160156;249,0;0,408;2528,0;2656,0;1138;273,46;206,7517;No alert, no SPI, aircraft airbone;29595,985570645797;4831,793127566053;1303,03932099883
CAT048;20;129;05:34:41:320;41,24306498;2,05106522;617,22023356054;2025,00083107476;4,167969;213,739014;1000,0;20,25;345084;VLG56ND;1014,0;-0,176;-169,98;208.0;0;208,0;-168,046875;196,0;0,308;1312,0;1280,0;873;208,34;189,9591;No alert, no SPI, aircraft airbone;30056,615602930644;14205,515725225896;617,22023356054
CAT048;20;129;05:34:41:328;41,28776999;2,09041356;7,6200041687116;25,0000144768758;0,9375;214,18396;6322,0;0,25;345314;VLG1PT;1014,0;;;;;;-113,90625;141,0;0,212;0,0;64,0;1849;132,0;245,3741;No alert, no SPI, aircraft airbone;33332,300166949506;19184,738429582012;7,6200041687116
CAT048;20;129;05:34:42:742;41,64537663;1,95119408;731,625587071292;2400,34649108698;21,765625;341,828613;7000,0;24,0;34525A;MEECMMP;;;;;;;;;;;;1136;116,16;327,442;No alert, no SPI, aircraft airbone;21551,797556897593;58857,90713569151;731,625587071292
CAT048;20;129;05:34:44:109;41,25980084;2,29822214;883,867362690158;2899,82739820838;9,21875;105,386353;6376,0;29,0;345218;AEA14ZJ;1014,0;;;;;;-17,578125;205,0;0,328;-832,0;-608,0;715;220,44;346,3385;No alert, no SPI, aircraft airbone;50761,587161050025;16178,956701202758;883,867362690158
CAT048;20;129;05:34:45:133;41,15411289;2,04198959;1356,38036945183;4450,06697131234;9,230469;197,210083;254,0;44,5;34744C;VLG55PB;1014,0;0,352;-152,754;274.0;0;274,0;-154,160156;249,0;0,408;2784,0;2784,0;1138;274,34;207,1252;No alert, no SPI, aircraft airbone;29335,493686861293;4323,623687314246;1356,38036945183
CAT048;20;129;05:34:45:297;41,23918409;2,05012981;647,700643924065;2125,00218061183;4,386719;212,508545;1000,0;21,25;345084;VLG56ND;1014,0;;;;;;-167,871094;201,0;0,316;1248,0;1216,0;873;214,28;189,9426;No alert, no SPI, aircraft airbone;29979,975427901885;13774,187702219919;647,700643924065
CAT048;20;129;05:34:45:367;41,28661966;2,08710468;-8,40332359075546e-05;-0,0002756996016949;1,082031;218,693848;6322,0;0,0;345314;VLG1PT;1014,0;;;;;;-113,554688;151,0;0,228;-832,0;288,0;1849;150,48;245,6488;No alert, no SPI, aircraft airbone;33055,70138349967;19055,720838675858;-8,40332359075546e-05
CAT048;20;129;05:34:48:094;41,26372923;2,2965732;868,627918663435;2849,82922066774;9,085938;104,078979;6376,0;28,5;345218;AEA14ZJ;1014,0;;;;;;-20,742188;202,0;0,32;-768,0;-672,0;715;217,14;341,7297;No alert, no SPI, aircraft airbone;50620,37180084057;16614,275973021857;868,627918663435
CAT048;20;129;05:34:49:125;41,14961975;2,03889092;1417,34141911007;4650,0704214731;9,53125;197,539673;254,0;46,5;34744C;VLG55PB;1014,0;;;;;;-154,335938;249,0;0,408;2592,0;2784,0;1138;275,66;207,2131;No alert, no SPI, aircraft airbone;29077,379013087608;3823,591999516755;1417,34141911007
CAT048;20;129;05:34:49:281;41,2351971;2,04917005;678,181100377813;2225,00368136354;4,613281;211,365967;1000,0;22,25;345084;VLG56ND;1014,0;;;;;;-167,519531;207,0;0,324;1696,0;1792,0;873;219,56;190,2338;No alert, no SPI, aircraft airbone;29901,33282719924;13331,069183979727;678,181100377813
CAT048;20;129;05:34:49:406;41,28535542;2,08348388;15,2397876298055;49,9993048473711;1,246094;222,39624;6322,0;0,5;345314;VLG1PT;1014,0;;;;;;-112,324219;159,0;0,24;1984,0;1888,0;1849;159,72;245,1984;No alert, no SPI, aircraft airbone;32753,019411637713;18913,945543306665;15,2397876298055
CAT048;20;129;05:34:50:727;41,64917382;1,94823755;716,387342916802;2350,35225013516;22,023438;341,685791;7000,0;23,5;34525A;MEECMMP;;;;;;;;;;;;1136;120,34;327,5793;No alert, no SPI, aircraft airbone;21304,242504317557;59278,924978173454;716,387342916802
