CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;20:31:21:375;41,46089178;2,32994213;1310,59653282631;4299,85752875788;14,097656;46,900635;5407;43;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;161,191406;221;0,36;-1344;-1312;448;247,28;159,873;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:21:602;41,37459764;2,33584296;914,328979715705;2999,76708981047;11,46875;67,17041;1000;30;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-81,738281;215;0,344;-1088;-992;2419;234,08;284,8645;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:21:555;41,33498399;2,19184524;533,3899537744;1749,9670959412;4,558594;63,110962;1000;17,5;344417;IBE04LY;1017;14,59;-119,18;174;1,438;178;-116,191406;169;0,264;-2144;-2112;3287;174,24;240,7819;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:23:031;41,17552487;2,05427541;1318,27533006109;4325,05043387764;7,84375;196,089478;6305;43,25;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;207;0,336;2912;2944;379;227,48;182,5214;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:25:383;41,45632765;2,33151508;1287,7338303579;4224,84865999142;13,964844;47,922363;5407;42,25;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;169,628906;220;0,36;-1088;-960;448;246,84;167,8217;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:25:594;41,37493808;2,33030634;891,472663349472;2924,77917282348;11,246094;66,582642;1000;29,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-88,945312;212;0,336;-960;-864;2419;231,44;276,2018;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:25:547;41,33387314;2,1878661;495,290856003761;1624,97005201138;4,367188;62,825317;1000;16,25;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-112,675781;170;0,264;-2176;-2240;3287;172,92;246,1047;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:27:023;41,1713498;2,05401528;1379,23655810021;4525,05446927749;8,089844;195,67749;6305;45,25;4CA643;RYR89EE;1013,2;-0,352;-177,363;228;-0,031;224;-179,296875;205;0,336;2816;2848;379;227,48;182,5214;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:29:391;41,45176156;2,3320332;1272,49185616337;4174,84218137502;13,800781;48,834229;5407;41,75;3424D4;VLG738J;1017;24,434;178,066;246;2;238;177,714844;219;0,356;-768;-672;448;245,74;176,0284;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:29:586;41,3750501;2,32468022;876,236276692711;2874,79102602451;11,015625;66,027832;1000;28,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-94,394531;209;0,332;-864;-768;2419;228,14;269,4946;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:29:547;41,33260471;2,18409477;449,571656123735;1474,97267227699;4,179688;62,687988;1000;14,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-111,09375;171;0,264;-2240;-2272;3287;172,48;248,1976;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:31:016;41,1671772;2,05374542;1432,57782566082;4700,05863354104;8,335938;195,292969;6305;47;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;203;0,336;2624;2592;379;228,36;182,5104;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:33:398;41,44718564;2,33199929;1264,87028556317;4149,83702768707;13,621094;49,702148;5407;41,5;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-174,023438;216;0,352;-640;-608;448;244,86;183,9825;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:33:570;41,3747239;2,31900603;860,999753211625;2824,80243032683;10,773438;65,571899;1000;28,25;346091;VLG98EE;1017;-13,535;-95,449;224;-1,156;222;-98,964844;207;0,328;-768;-736;2419;225,72;265,6769;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:33:531;41,33149365;2,18001766;403,852498831227;1324,97543226544;3,984375;62,325439;1000;13,25;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-109,511719;171;0,264;-2272;-2400;3287;173,14;249,3622;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:35:008;41,16294013;2,05349047;1485,91915801633;4875,0630103863;8,585938;194,919434;6305;48,75;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;203;0,336;2688;2496;379;229,46;182,4994;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:37:398;41,44269832;2,33088676;1249,62949299812;4099,83442580796;13,410156;50,443726;5407;41;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-165,761719;214;0,348;-608;-544;448;242,44;194,09;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:37:563;41,37414746;2,31356252;845,762957215309;2774,81294055028;10,535156;65,192871;1000;27,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-103,359375;204;0,324;-768;-672;2419;221,54;259,8541;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:37:523;41,33039644;2,17602301;358,133281024173;1174,97799371535;3,792969;61,940918;1000;11,75;344417;IBE04LY;1017;-1,406;-110,039;174;-0,281;178;-110,390625;171;0,264;-2240;-2112;3287;173,36;250,0983;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:39:000;41,15870925;2,05323463;1539,26053111255;5050,0675208953;8,835938;194,567871;6305;50,5;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;203;0,336;2496;2400;379;230,34;182,4884;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:41:398;41,43843721;2,32901744;1242,00930343196;4074,83380307171;13,183594;51,069946;5407;40,75;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-158,203125;212;0,344;-512;-448;448;240,02;201,5332;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:41:555;41,37320443;2,30842953;830,525833827443;2724,82237665443;10,300781;64,940186;1000;27,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-106,523438;201;0,32;-736;-672;2419;218,9;256,7889;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:41:516;41,32931887;2,1720033;320,034027120098;1049,9804375367;3,601562;61,490479;1000;10,5;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-111,445312;168;0,26;-1472;-1312;3287;173,58;249,0546;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:42:984;41,15440844;2,05298535;1584,98197233118;5200,07225410303;9,089844;194,227295;6305;52;4CA643;RYR89EE;1013,2;0;-177,539;232;0;226;-179,296875;205;0,34;2624;2464;379;231,44;182,4774;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:45:398;41,43449465;2,32666504;1226,76955330186;4024,83462125486;12,953125;51,591797;5407;40,25;3424D4;VLG738J;1017;10,547;-153,809;236;0,844;228;-153,808594;210;0,34;-512;-576;448;238,26;205,3784;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:45:508;41,32811601;2,1680593;297,174707879312;974,982668598763;3,410156;61,12793;1000;9,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-115,664062;166;0,256;-1312;-1216;3287;170,72;246,1377;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:45:547;41,37206985;2,30331523;815,288595025428;2674,83143410322;10,0625;64,736938;1000;26,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-108,105469;199;0,316;-800;-704;2419;215,6;253,8336;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:46:977;41,1500576;2,05270697;1638,32347174175;5375,07717902921;9,347656;193,908691;6305;53,75;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;205;0,34;2656;2528;379;232,32;182,4664;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:49:398;41,43055636;2,32394854;1211,53005382046;3974,83626177632;12,710938;52,086182;5407;39,75;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-151,699219;207;0,336;-768;-864;448;234,08;208,3173;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:49:500;41,32677342;2,16431366;274,31530439388;899,984623267618;3,222656;60,930176;1000;9;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-118,125;163;0,248;-1088;-992;3287;168,3;243,1274;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:49:539;41,37082301;2,29836395;800,051176005974;2624,83990028744;9,828125;64,577637;1000;26,25;346091;VLG98EE;1017;-3,164;-108,105;212;-0,312;210;-109,335938;197;0,312;-704;-640;2419;211,64;251,8176;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:50:969;41,14583803;2,05247284;1691,6649742825;5550,08211422498;9,597656;193,606567;6305;55,5;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,472656;205;0,34;2592;2528;379;233,42;182,7026;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:53:398;41,42682961;2,3210998;1196,29071404785;3924,83842627675;12,472656;52,536621;5407;39,25;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-150,644531;204;0,332;-960;-992;448;230,78;209,8938;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:53:492;41,32518618;2,16094496;251,455788464285;824,986209025166;3,042969;61,105957;1000;8,25;344417;IBE04LY;1017;1,758;-119,004;164;-0,094;164;-119,707031;158;0,244;-800;-704;3287;164,78;240,9412;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:53:531;41,36959797;2,29358866;784,813599313609;2574,84784917206;9,601562;64,423828;1000;25,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-109,6875;195;0,308;-672;-704;2419;208,78;250,6915;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:54:961;41,14155612;2,05223606;1745,00654281862;5725,08726594104;9,851562;193,31543;6305;57,25;4CA643;RYR89EE;1013,2;N/A;N/A;N/A;N/A;N/A;-179,296875;204;0,34;2528;2496;379;234,52;182,6862;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:57:391;41,42319368;2,31814462;1173,4314748561;3849,84091996689;12,234375;52,970581;5407;38,5;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,941406;202;0,328;-1056;-1120;448;228,36;210,8331;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:57:484;41,3238617;2,15737928;236,216291512363;774,98785784542;2,863281;60,941162;1000;7,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-116,71875;154;0,236;-800;-736;3287;160,6;242,1552;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:57:523;41,3682729;2,28887524;769,575912918895;2524,85543814083;9,375;64,302979;1000;25,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-110,390625;193;0,304;-1056;-832;2419;205,48;250,0598;No alert, no SPI, aircraft airbone
CAT048;20;129;20:31:58:945;41,13714188;2,05197328;1790,728203265;5875,09271839993;10,113281;193,035278;6305;58,75;4CA643;RYR89EE;1013,2;-10,371;-178,242;236;-0,781;230;178,945312;204;0,344;2464;2272;379;236,28;181,6974;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:01:391;41,41964539;2,31529904;1150,57220003102;3774,84329674977;12,003906;53,415527;5407;37,75;3424D4;VLG738J;1017;0,879;-148,359;226;0,094;218;-149,589844;201;0,324;-1184;-1216;448;226,38;211,4374;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:01:477;41,32251992;2,15392482;220,976745419204;724,989345441142;2,6875;60,825806;1000;7,25;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-113,378906;152;0,232;-768;-864;3287;156,64;245,0665;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:01:516;41,3668803;2,28420391;754,338135506026;2474,86272849359;9,148438;64,204102;1000;24,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-110,917969;187;0,296;-416;-288;2419;200,42;248,9392;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:05:289;41,46341293;2,3138177;1813,52751345653;5949,89360724872;13,699219;44,3573;526;59,5;407537;BAW482P;1017;-1,23;123,574;242;-0,125;244;119,882812;218;0,368;-1472;-1504;1608;242,66;123,5577;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:05:391;41,41616819;2,31236448;1127,713003885;3699,84593166607;11,773438;53,849487;5407;37;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,414062;200;0,324;-1312;-1344;448;224,62;211,7065;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:05:461;41,32136756;2,15042776;205,737184764817;674,990785263803;2,515625;60,446777;1000;6,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-111,445312;151;0,232;-1152;-1056;3287;154,44;247,9175;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:05:508;41,36557479;2,27985602;746,720151377842;2449,86934144648;8,9375;64,110718;1000;24,5;346091;VLG98EE;1017;-1,582;-111,445;194;-0,031;194;-111,269531;182;0,288;-576;-544;2419;195,58;248,6865;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:09:289;41,4609432;2,31884848;1783,04353164881;5849,8805403747;13,753906;45,466919;526;58,5;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;119,882812;218;0,368;-1632;-1696;1608;241,56;123,1622;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:09:391;41,41265844;2,30944779;1097,23379252199;3599,84851585785;11,542969;54,310913;5407;36;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,238281;199;0,32;-1408;-1440;448;223,74;211,8384;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:09:445;41,32054364;2,14697826;182,877601735294;599,992150877222;2,355469;59,622803;1000;6;344417;IBE04LY;1017;-0,879;-110,742;152;-0,125;154;-111,796875;149;0,228;-1024;-992;3287;152,02;249,1754;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:09:500;41,36425521;2,27542037;739,102158759721;2424,87592654524;8,722656;64,006348;1000;24,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-111,796875;179;0,284;-608;-672;2419;189,86;248,0273;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:13:305;41,4584865;2,32371467;1744,9396001054;5724,86763760979;13,808594;46,543579;526;57,25;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;120,058594;218;0,364;-1632;-1696;1608;241,56;123,1622;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:13:391;41,4091699;2,30659624;1066,75455349218;3499,85100927929;11,316406;54,794312;5407;35;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-148,886719;199;0,32;-1440;-1472;448;223,08;211,9757;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:13:438;41,31944098;2,143535;160,017973439768;524,993367980128;2,1875;59,057007;1000;5,25;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-114,082031;144;0,22;-800;-928;3287;148,72;248,269;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:13:492;41,36296164;2,27126058;723,863986186683;2374,88192044072;8,519531;63,92395;1000;23,75;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-112,324219;178;0,28;-864;-928;2419;187,22;247,6813;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:17:305;41,4559447;2,3285289;1714,45561764017;5624,85456857857;13,863281;47,620239;526;56,25;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;125,683594;218;0,364;-1760;-1856;1608;242,66;126,4417;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:17:391;41,40565156;2,30353922;1036,27542981412;3399,85388115137;11,082031;55,27771;5407;34;3424D4;VLG738J;1017;-0,527;-148,184;222;-0,031;214;-149,0625;198;0,32;-1536;-1568;448;222,42;211,756;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:17:430;41,31841931;2,14021837;144,778304085135;474,994451174676;2,027344;58,364868;1000;4,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-117,597656;142;0,22;-832;-800;3287;146,52;246,2311;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:17:484;41,36163176;2,2670322;701,005795422941;2299,8878538554;8,3125;63,841553;1000;23;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-113,203125;178;0,28;-864;-896;2419;187;247,0001;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:21:313;41,45306702;2,33290607;1676,35175022576;5499,84187621068;13,894531;48,696899;526;55;407537;BAW482P;1017;23,203;132,715;244;1,938;244;133,417969;219;0,364;-1920;-1952;1608;243,98;131,0065;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:21:391;41,40220333;2,30071107;1005,79619659856;3299,85639364842;10,859375;55,794067;5407;33;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,589844;198;0,316;-1600;-1600;448;222,42;211,756;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:21:414;41,31721786;2,13714483;129,538574866951;424,995337966486;1,871094;58,013306;1000;4,25;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-119,179688;142;0,216;-832;-800;3287;144,1;243,6108;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:21:477;41,36025645;2,26282842;685,767540615983;2249,89357795454;8,105469;63,775635;1000;22,5;346091;VLG98EE;1017;-1,406;-114,082;186;-0,094;188;-114,082031;178;0,28;-576;-544;2419;185,9;246,1926;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:25:320;41,4496087;2,3367772;1630,62798125204;5349,82950601093;13,890625;49,817505;526;53,5;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;140,976562;219;0,364;-1824;-1952;1608;245,3;138,3069;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:25:391;41,39872356;2,29778255;975,317016911693;3199,85908176456;10,632812;56,326904;5407;32;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,765625;198;0,316;-1568;-1568;448;221,1;211,6736;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:25:406;41,31604603;2,13394153;114,298835084774;374,996190099529;1,710938;57,442017;1000;3,75;344417;IBE04LY;1017;0,352;-116,719;144;0,094;146;-118,300781;142;0,216;-672;-608;3287;144,54;243,2538;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:25:477;41,3588672;2,25872535;678,149193616584;2224,89900038503;7,902344;63,726196;1000;22,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;179;0,284;-352;-352;2419;186,78;245,6268;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:29:320;41,44588647;2,34021402;1592,52440043353;5224,81775391833;13,867188;50,93811;526;52,25;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;148,710938;219;0,364;-1856;-1856;1608;247,06;147,4036;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:29:391;41,39525945;2,29491861;944,837809450924;3099,86167875897;10,410156;56,887207;5407;31;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,765625;199;0,316;-1600;-1504;448;221,1;211,6736;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:29:391;41,31479727;2,13069317;106,679070546292;349,996961811096;1,546875;56,854248;1000;3,5;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-116,71875;141;0,216;-352;-448;3287;144,1;244,5007;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:29:469;41,35738856;2,25458408;670,530808057636;2199,90429630781;7,695312;63,704224;1000;22;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;182;0,288;-608;-672;2419;187,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:33:328;41,4416477;2,34292855;1562,04114025459;5124,80705459286;13,804688;52,080688;526;51,25;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;156,09375;219;0,364;-1696;-1824;1608;247,5;154,8798;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:33:391;41,39179202;2,29203038;914,358619185165;2999,86433216746;10,1875;57,469482;5407;30;3424D4;VLG738J;1017;-0,352;-148,359;220;-0,031;212;-149,589844;198;0,316;-1248;-1024;448;220,22;211,8109;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:33:375;41,31373341;2,1275898;91,4392749266699;299,997630750416;1,394531;55,898438;1000;3;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-115,839844;141;0,216;-672;-672;3287;144,32;246,275;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:33:461;41,35587258;2,25027899;655,292443089187;2149,90965898473;7,480469;63,671265;1000;21,5;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;185;0,292;-992;-992;2419;191,18;245,5774;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:37:336;41,43736356;2,34479193;1516,31847180892;4974,79829504957;13,714844;53,146362;526;49,75;407537;BAW482P;1017;23,203;162,246;248;1,688;242;163,476562;219;0,364;-1984;-1888;1608;248,38;160,4663;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:37:352;41,31268908;2,12434858;76,1994639551267;249,998249322538;1,238281;54,497681;1000;2,5;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-115,488281;141;0,212;-736;-736;3287;144,76;246,7969;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:37:391;41,38836446;2,28927944;891,499368846416;2924,86678928608;9,972656;58,084717;5407;29,25;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,765625;197;0,312;-1056;-1184;448;217,36;211,6406;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:37:453;41,35437494;2,2459666;632,434036343358;2074,91488379674;7,265625;63,627319;1000;20,75;346091;VLG98EE;1017;-0,527;-114,609;192;0,062;196;-114,257812;186;0,292;-1056;-1088;2419;191,62;245,3082;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:41:344;41,43291337;2,34592839;1478,21628687438;4849,79112262893;13,597656;54,179077;526;48,5;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;171,035156;219;0,36;-2080;-2080;1608;248,6;169,3213;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:41:320;41,3116004;2,12101649;60,9596295161173;199,998790901658;1,078125;52,67395;1000;2;344417;IBE04LY;1017;-1,055;-113,73;144;-0,312;144;-117,070312;141;0,212;-544;-576;3287;144,32;246,275;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:41:391;41,3849316;2,28640077;868,64019025024;2849,8694817806;9,753906;58,710938;5407;28,5;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,765625;197;0,312;-1408;-1440;448;216,04;211,5527;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:41:445;41,35290109;2,24173506;609,575553135946;1999,91985775054;7,054688;63,583374;1000;20;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-114,257812;186;0,292;-992;-992;2419;190,74;245,1819;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:45:344;41,42834281;2,34642192;1440,11455329321;4724,78543102651;13,457031;55,184326;526;47,25;407537;BAW482P;1017;N/A;N/A;N/A;N/A;N/A;178,769531;221;0,364;-2112;-2176;1608;248,6;176,5338;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:45:297;41,31053726;2,11783613;53,3397602178156;174,999218913018;0,925781;50,41626;1000;1,75;344417;IBE04LY;1017;N/A;N/A;N/A;N/A;N/A;-117,597656;139;0,212;-768;-640;3287;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:45:391;41,38153275;2,28367041;838,160945957527;2749,87195793529;9,542969;59,37561;5407;27,5;3424D4;VLG738J;1017;N/A;N/A;N/A;N/A;N/A;-149,765625;198;0,312;-1472;-1472;448;215,6;211,3275;No alert, no SPI, aircraft airbone
CAT048;20;129;20:32:45:438;41,35139325;2,23742925;586,717048785649;1924,92476233791;6,839844;63,539429;1000;19,25;346091;VLG98EE;1017;N/A;N/A;N/A;N/A;N/A;-114,082031;184;0,288;-1216;-1024;2419;190,3;245,451;No alert, no SPI, aircraft airbone
